pais_iso3,pais_iso2,pais_nome,grupo_unidade,donor_pool,ano,periodo_2009,pos_2009,n_votacoes,n_votos_pais,n_votos_china,n_pares_validos,n_convergentes_china,n_divergentes_china,taxa_convergencia_china,china_principal_destino_paper,donor_nunca_china_principal,abs_distance_china,gpi,abs_distance_usa,perc_trade_with_us,perc_trade_with_china,pci_cur,exachange_rate,distance_us,us_power_gap,hog_left,CA_GDP,latin_america,govdef_GDP,inst_parliamentary,inst_military_exec,us_trade_agreement
TCD,TD,Chad,Donor pool,1,2014,2009-2016,1,80,57,78,56,44,12,0.7857142857142857,0,1,0.5581006,-0.1152275979612322,2.9359748,1.470330944855373,0.17636415579036316,-0.3396719236245425,0.14368776097557656,0.21134883171648666,-0.3328376226720206,1,-0.0329868978067633,FALSE,0.14126497288911904,0,1,0
TCD,TD,Chad,Donor pool,1,2015,2009-2016,1,78,72,77,71,55,16,0.7746478873239436,0,1,0.44055939999999993,-0.11520053192480342,3.2274165999999997,1.0082629589433338,0.23806636255355057,-0.3480411437306159,0.2013278794856994,0.21134883171648666,-0.34521673858918533,1,-0.1654541637681697,FALSE,-0.19657089807094671,0,1,0
TCD,TD,Chad,Donor pool,1,2016,2009-2016,1,114,104,113,103,79,24,0.7669902912621359,0,1,0.26542659999999996,-0.11524293148021747,3.2471004999999997,1.0162797590610606,0.7132160663610506,-0.351924820026674,0.20215232221996224,0.21134883171648666,-0.45806966537994925,1,-0.15225612140389058,FALSE,-0.040646666616729,0,1,0
TGO,TG,Togo,Donor pool,1,1997,1997-2008,0,88,85,82,79,66,13,0.8354430379746836,0,1,0.37683690000000003,-0.11631442461110973,3.8391981,-0.3982655912741816,-0.09000696284326794,-0.36408581410681545,0.19686691430216682,0.09777553361897375,0.41565331906646824,1,-0.20232674029145237,FALSE,-0.04626149089141749,0,1,0
TGO,TG,Togo,Donor pool,1,1998,1997-2008,0,84,81,78,75,59,16,0.7866666666666666,0,1,0.15722799999999998,-0.11632902008769053,3.3961301,-0.38946045072320523,-0.2270459481029662,-0.36369917285065156,0.20058268831181233,0.09777553361897375,0.4321472665996497,1,-0.241703902663663,FALSE,-0.4163424883147469,0,1,0
TGO,TG,Togo,Donor pool,1,1999,1997-2008,0,94,91,89,86,65,21,0.7558139534883721,0,1,0.24442519999999995,-0.11633110195533361,3.1033512,-0.38083347133003564,-0.3530892738701268,-0.3641654398758273,0.2156776155257562,0.09777553361897375,0.4053655580671638,1,-0.21253058181730547,FALSE,-0.14610575812218504,0,1,0
TGO,TG,Togo,Donor pool,1,2000,1997-2008,0,77,75,76,74,63,11,0.8513513513513513,0,1,0.12359989999999998,-0.11637243999519188,3.5237175,-0.3668911501012261,-0.3455384513630328,-0.36520576788262227,0.27170912313690493,0.09777553361897375,0.38012982305485404,1,-0.2630071713067057,FALSE,-0.173750588089664,0,1,0
TGO,TG,Togo,Donor pool,1,2001,1997-2008,0,85,80,83,80,70,10,0.875,0,1,0.2619119,-0.11637602861549866,3.4877472000000003,-0.32200807048728214,-0.3432765628528049,-0.36559358457523433,0.284833397584299,0.09777553361897375,0.2966014459517269,1,-0.34097204572196105,FALSE,0.028263391854001865,0,1,0
TGO,TG,Togo,Donor pool,1,2002,1997-2008,0,105,103,101,100,82,18,0.82,0,1,0.441991,-0.11637504103197255,3.6935946,-0.38828061518980683,-0.10637921019343292,-0.36416699126069985,0.26195317895403236,0.09777553361897375,0.2849987662791364,1,-0.21829216611978858,FALSE,0.11284903551382923,0,1,0
TGO,TG,Togo,Donor pool,1,2003,1997-2008,0,91,90,89,88,78,10,0.8863636363636364,0,1,0.08426659999999997,-0.11638810213726788,3.7714266000000003,-0.3764033717985999,0.025272621595187904,-0.36143621038409324,0.19463596838250072,0.09777553361897375,0.340431402719574,1,-0.19738805891474157,FALSE,0.2247467649304009,0,1,0
TGO,TG,Togo,Donor pool,1,2004,1997-2008,0,90,89,88,87,79,8,0.9080459770114943,0,1,0.10139160000000003,-0.11642827930022277,3.5447754,-0.3974763896842726,0.8569026694878099,-0.360786743567815,0.16354931982120494,0.09777553361897375,0.33154254551895745,1,-0.25486524260313803,FALSE,0.19762111558196305,0,1,0
TGO,TG,Togo,Donor pool,1,2005,1997-2008,0,99,82,97,81,74,7,0.9135802469135802,0,1,0.03160439999999998,-0.11654563006766484,3.587796,-0.3758684632416214,0.32340557850263163,-0.3610514109703314,0.16350219861265525,0.09777553361897375,0.20116800064716286,1,-0.2460431970761982,FALSE,-0.06222216369934728,0,1,0
TGO,TG,Togo,Donor pool,1,2006,1997-2008,0,111,104,108,102,93,9,0.9117647058823529,0,1,0.07334740000000006,-0.11655959192793917,3.5913717000000003,-0.3934217438388919,0.1242438612058896,-0.3610149006815613,0.16064383954363803,0.09777553361897375,0.1883766865838071,0,-0.5977019220985332,FALSE,-0.07390824157961012,0,0,0
TGO,TG,Togo,Donor pool,1,2007,1997-2008,0,94,88,93,87,79,8,0.9080459770114943,0,1,0.1528584999999999,-0.11660395897788704,3.5256205,-0.3928031588102934,-0.015386133825838533,-0.359396132690153,0.13474278734056527,0.09777553361897375,0.1132464343681007,1,-0.6179295749850023,FALSE,0.031032761329468656,0,0,0
TGO,TG,Togo,Donor pool,1,2008,1997-2008,0,99,96,97,94,80,14,0.851063829787234,0,1,0.037116600000000055,-0.11658140693570558,3.3662425,-0.3922754779793561,-0.10950543303752593,-0.356123648369758,0.11544135376970947,0.09777553361897375,0.09672931768459384,0,-0.5334512710929569,FALSE,0.02896995891525081,0,0,0
TGO,TG,Togo,Donor pool,1,2009,2009-2016,1,84,81,83,80,72,8,0.9,0,1,0.11534330000000004,-0.11653112606774679,3.0681070000000004,-0.3922826192572894,0.1342141315391714,-0.35607235789085495,0.12980985709510423,0.09777553361897375,-0.016350171154085616,0,-0.4709733239923588,FALSE,-0.12101908031040048,0,0,0
TGO,TG,Togo,Donor pool,1,2010,2009-2016,1,88,84,87,83,71,12,0.8554216867469879,0,1,0.39356040000000003,-0.1164843160955068,2.9899853,-0.3859181835436586,0.7326478793932806,-0.35653392997154443,0.14430106240644577,0.09777553361897375,0.03128501447193605,0,-0.13141378672688697,FALSE,-0.04520656085556596,0,0,0
TGO,TG,Togo,Donor pool,1,2011,2009-2016,1,99,88,96,86,74,12,0.8604651162790697,0,1,0.30142949999999996,-0.11625444976529054,2.9406014999999996,-0.36364616764346197,0.23268914726592085,-0.3542123404454736,0.13037481872085588,0.09777553361897375,-0.04307846619557865,0,-0.2049586368704105,FALSE,-0.18632156059034022,0,0,0
TGO,TG,Togo,Donor pool,1,2012,2009-2016,1,92,92,90,90,65,25,0.7222222222222222,0,1,0.86865148,-0.1164351148032303,2.5432742200000003,-0.3604239956235173,0.10856653377586459,-0.3548470079797251,0.15362366086542564,0.09777553361897375,-0.13339636673638391,1,-0.19747678438299598,FALSE,-0.344862970219604,0,0,0
TGO,TG,Togo,Donor pool,1,2013,2009-2016,1,61,61,61,61,49,12,0.8032786885245902,0,1,0.42995743999999997,-0.1163740334242666,2.72985136,-0.3994199522823577,0.30203413471203533,-0.3529618357845089,0.1437719218177484,0.09777553361897375,-0.22374909100120097,1,-0.41418541338932013,FALSE,-0.3176959659987031,0,0,0
TGO,TG,Togo,Donor pool,1,2014,2009-2016,1,80,80,78,78,58,20,0.7435897435897436,0,1,0.6571472,-0.11639998523559605,2.8369282,-0.39775203093943434,0.5725008762020228,-0.3521083956514519,0.14368776097557656,0.09777553361897375,-0.3318467585728563,1,-0.2914889235541373,FALSE,-0.1631380898237952,0,0,0
TGO,TG,Togo,Donor pool,1,2015,2009-2016,1,78,72,77,72,45,27,0.625,0,1,0.06793349999999998,-0.11633239259225964,2.7189237,-0.39263081615464385,1.0182959945108068,-0.3551802390776103,0.2013278794856994,0.09777553361897375,-0.3442601262775691,0,-0.33687793279234046,FALSE,-0.36634059315746803,0,0,0
TGO,TG,Togo,Donor pool,1,2016,2009-2016,1,114,112,113,111,71,40,0.6396396396396397,0,1,0.48274031,-0.11637563695669267,2.49893359,-0.39353348192934046,0.43515252059939286,-0.3545475683742225,0.20215232221996224,0.09777553361897375,-0.45711233906286197,0,-0.29260988215175493,FALSE,-0.5389289975235958,0,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,1997,1997-2008,0,88,84,82,79,63,16,0.7974683544303798,0,1,0.9230198000000001,-0.1139767493099825,3.2930152,0.7905553712051512,-0.35877811120613856,-0.24812872472220607,-0.14465112085162013,-0.6386973603862577,0.41367759092437684,1,-0.48205807529808425,TRUE,0.17714561447758662,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,1998,1997-2008,0,84,78,78,72,53,19,0.7361111111111112,0,1,0.1881563,-0.11385665152531503,3.0507458,0.7220590224006571,-0.3599200816548769,-0.2417000370801601,-0.14462354168051786,-0.6386973603862577,0.4300577000358278,1,-0.47954817623797596,TRUE,0.00885989945198419,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,1999,1997-2008,0,94,88,89,84,62,22,0.7380952380952381,0,1,0.3338021,-0.11366212980735767,3.0139743,0.8611648622295948,-0.3525775372527009,-0.2250563287002866,-0.14462319124193948,-0.6386973603862577,0.40310982846234167,1,0.12070575537421606,TRUE,0.08904672092508224,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2000,1997-2008,0,77,55,76,54,38,16,0.7037037037037037,0,1,0.46995200000000004,-0.11341787141568074,2.9301656,0.9045272726978953,-0.3564014570687649,-0.19568443720188192,-0.14462266090169987,-0.6386973603862577,0.37763271651167185,1,0.45744873779194334,TRUE,0.182451037494085,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2001,1997-2008,0,85,68,83,68,54,14,0.7941176470588235,0,1,0.3096918,-0.11348702025260109,2.9161435,0.8404366512277972,-0.35819138318057764,-0.18161349622551362,-0.14466204014313294,-0.6386973603862577,0.2941597487996192,1,0.3513770278172058,TRUE,0.22070625525810017,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2002,1997-2008,0,105,102,101,99,70,29,0.7070707070707071,0,1,0.11196939999999994,-0.11313061951491726,3.1396342,1.086854652049042,-0.3428329431036616,-0.17851275665012512,-0.14465289226688136,-0.6386973603862577,0.28225668533531845,1,0.14227160723399984,TRUE,0.14983151893445035,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2003,1997-2008,0,91,86,89,84,72,12,0.8571428571428571,0,1,0.3928205,-0.11241431491158571,3.4628727,1.3060668996419984,-0.3361709789240754,-0.12908142918461393,-0.1446254387805013,-0.6386973603862577,0.33707288528617363,1,0.5675214505392088,TRUE,0.33193213515664555,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2004,1997-2008,0,90,86,88,84,69,15,0.8214285714285714,0,1,0.27711850000000005,-0.11210430679698014,3.3690485,1.3755315926987306,-0.3518534332963294,-0.087176783745115,-0.1446231370250005,-0.6386973603862577,0.32788806272737014,1,0.8266247331915865,TRUE,0.33292085196015225,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2005,1997-2008,0,99,87,97,85,73,12,0.8588235294117647,0,1,0.1911868,-0.11190875933336453,3.4282136,1.2840302001854074,-0.3368843729082392,-0.014433595016950317,-0.14462280186574125,-0.6386973603862577,0.19724906631244973,1,1.4099893221685431,TRUE,0.38081249464042094,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2006,1997-2008,0,111,110,108,107,92,15,0.8598130841121495,0,1,0.3770856,-0.11149686762289378,3.2876335,1.1188888740818281,-0.34822179596927366,0.03864481126881786,-0.14461527556884676,-0.6386973603862577,0.18409783447791073,1,2.194369506669486,TRUE,0.30659253147152643,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2007,1997-2008,0,94,88,93,87,76,11,0.8735632183908046,0,1,0.0975106,-0.11177657417912817,3.2752514,1.049630346186687,-0.34102455621348515,0.11075946917033963,-0.14460596011296556,-0.6386973603862577,0.1091664836602274,1,1.3876852869866227,TRUE,0.4481978829433395,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2008,1997-2008,0,99,87,97,85,74,11,0.8705882352941177,0,1,0.12297780000000003,-0.11110192573517733,3.2803812999999997,0.7118104308429252,-0.34250023956461473,0.24864984228016263,-0.14462879037309348,-0.6386973603862577,0.0920982360255094,1,1.7458024265369725,TRUE,0.6612073590590557,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2009,2009-2016,1,84,83,83,82,72,10,0.8780487804878049,0,1,0.14388499999999999,-0.11175314668241247,3.0395653,0.6902694077246663,-0.23468750509444675,0.05279130011004526,-0.1446078084177039,-0.6386973603862577,-0.02038836599208861,1,0.5570515873623162,TRUE,-0.2557311613434603,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2010,2009-2016,1,88,86,87,85,74,11,0.8705882352941177,0,1,0.20192010000000005,-0.11204221315567249,3.1816256000000003,0.692816952439035,-0.2567583017712592,0.11689386208435472,-0.14457788066738078,-0.6386973603862577,0.027530691626471863,1,1.1149161672555095,TRUE,0.17900421768931724,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2011,2009-2016,1,99,86,96,85,71,14,0.8352941176470589,0,1,0.10642509999999994,-0.11249312720098704,3.1356059,0.589576093322122,-0.11362634329628506,0.18553057086050884,-0.14455789391476043,-0.6386973603862577,-0.04625741531575595,1,1.0977630581823539,TRUE,0.10755053638571,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2012,2009-2016,1,92,92,90,90,73,17,0.8111111111111111,0,1,0.30171780000000004,-0.11256254180681281,3.1102079000000002,0.6036582213917007,-0.25922310083588435,0.22023743661050882,-0.1445458861736845,-0.6386973603862577,-0.1366693411514522,1,0.8615121031549641,TRUE,0.05581740064579889,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2013,2009-2016,1,61,60,61,60,52,8,0.8666666666666667,0,1,0.06844629999999996,-0.11256309215927006,3.0913625,0.37336720360060804,-0.27324150413897624,0.24882566769632605,-0.14453818140939287,-0.6386973603862577,-0.22696997625480356,1,1.1460560210457789,TRUE,-0.06981132364441427,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2014,2009-2016,1,80,79,78,77,66,11,0.8571428571428571,0,1,0.3651958,-0.11242121049316346,3.1288796,0.39262326912719864,-0.2499481867650205,0.2665551801154871,-0.14455801583035327,-0.6386973603862577,-0.3352094912953505,1,0.8530843701160107,TRUE,-0.2124739286045551,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2015,2009-2016,1,78,74,77,73,55,18,0.7534246575342466,0,1,0.4589546,-0.11265710093653387,3.2458118,0.44093774572753436,-0.25652164537855776,0.20716324510458045,-0.14457673718284933,-0.6386973603862577,-0.34736636483478506,1,0.508107756129298,TRUE,-0.47917905233907077,1,0,0
TTO,TT,Trinidad & Tobago,Donor pool,1,2016,2009-2016,1,114,108,113,107,79,28,0.7383177570093458,0,1,0.1314037,-0.11317455366465015,3.1130776,0.38850591911087945,-0.06747780965295846,0.13551688086907487,-0.14440431253041955,-0.6386973603862577,-0.4598177919297414,1,-0.08062669678702723,TRUE,-0.6992471357717487,1,0,0
TUN,TN,Tunisia,Donor pool,1,1997,1997-2008,0,88,87,82,82,68,14,0.8292682926829268,0,1,0.3728614,-0.1078397848713869,3.8431736,-0.3831696863436385,-0.297219972057619,-0.3125403089847112,-0.14769462519510193,-0.0774453918707474,0.4084908255329204,1,-0.05872992182130949,FALSE,-0.1535782084677572,0,1,0
TUN,TN,Tunisia,Donor pool,1,1998,1997-2008,0,84,83,78,77,62,15,0.8051948051948052,0,1,0.5172912000000001,-0.10759016390959496,3.7561933,-0.38444789122031064,-0.2404621219125308,-0.31010245930874203,-0.1476752155309431,-0.0774453918707474,0.42476146581182067,1,-0.07114070620084176,FALSE,-0.07855244100074012,0,1,0
TUN,TN,Tunisia,Donor pool,1,1999,1997-2008,0,94,92,89,87,71,16,0.8160919540229885,0,1,0.1728345,-0.10748210988388888,3.5206109,-0.3826801448286293,-0.28861451984413866,-0.30742693526262765,-0.1476471212989204,-0.0774453918707474,0.3978866739568389,1,-0.0077457594623902,FALSE,-0.09716151918499649,0,1,0
TUN,TN,Tunisia,Donor pool,1,2000,1997-2008,0,77,75,76,75,69,6,0.92,0,1,0.36236239999999986,-0.1074818704146261,3.76248,-0.37396712695719736,-0.3548923301867069,-0.3126289456243789,-0.1475380220312323,-0.0774453918707474,0.37261579896815666,1,-0.11053000384421917,FALSE,-0.11124758922928298,0,1,0
TUN,TN,Tunisia,Donor pool,1,2001,1997-2008,0,85,82,83,81,74,7,0.9135802469135802,0,1,0.6846537,-0.1072445578256292,3.910489,-0.36852242010584846,-0.32423693131565373,-0.3115511947535017,-0.1474977856692819,-0.0774453918707474,0.2888838198941074,1,-0.1096295177182988,FALSE,-0.08174971813714013,0,1,0
TUN,TN,Tunisia,Donor pool,1,2002,1997-2008,0,105,104,101,100,87,13,0.87,0,1,0.6707494,-0.1074797628885939,3.922353,-0.37754779638245095,-0.28539384775136717,-0.3090518059828673,-0.14750782812502689,-0.0774453918707474,0.2774807626662599,1,-0.0779843285394321,FALSE,-0.05340646868176221,0,1,0
TUN,TN,Tunisia,Donor pool,1,2003,1997-2008,0,91,90,89,88,79,9,0.8977272727272727,0,1,0.3436687999999999,-0.10750641793335294,4.199362,-0.37914370933418773,-0.3337584048514656,-0.2971476119159796,-0.14758665462550738,-0.0774453918707474,0.3329248882680656,1,-0.04752479791083308,FALSE,-0.06179943991904991,0,1,0
TUN,TN,Tunisia,Donor pool,1,2004,1997-2008,0,90,87,88,87,83,4,0.9540229885057471,0,1,0.28058399999999994,-0.10739251849565686,3.926751,-0.3544509581511678,-0.31370249174114306,-0.2871105382492567,-0.14761208236989423,-0.0774453918707474,0.3239058104693198,1,0.01977087763526099,FALSE,-0.014666502573596751,0,1,0
TUN,TN,Tunisia,Donor pool,1,2005,1997-2008,0,99,94,97,92,81,11,0.8804347826086957,0,1,0.06869360000000002,-0.1091757495716301,3.688094,-0.34471356837595396,-0.29889886961957396,-0.28477706080027965,-0.1475813462942989,-0.0774453918707474,0.19493921417162108,1,0.04623534094144307,FALSE,-0.057001541535003517,0,1,0
TUN,TN,Tunisia,Donor pool,1,2006,1997-2008,0,111,106,108,104,87,17,0.8365384615384616,0,1,0.20497890000000007,-0.10829066109925939,3.8696980000000005,-0.30689273454411214,-0.30660898637955286,-0.27961259883157086,-0.14756147825056493,-0.0774453918707474,0.18138805162010896,1,-0.001058612482675567,FALSE,-0.034968024847360085,0,1,0
TUN,TN,Tunisia,Donor pool,1,2007,1997-2008,0,94,89,93,88,82,6,0.9318181818181818,0,1,0.00469749999999991,-0.10908588650709093,3.3774595,-0.331548533855809,-0.33328926055374036,-0.26773028413491456,-0.14759085397387287,-0.0774453918707474,0.10689240079137882,1,-0.031049639108917858,FALSE,-0.046374565578593964,0,1,0
TUN,TN,Tunisia,Donor pool,1,2008,1997-2008,0,99,91,97,89,73,16,0.8202247191011236,0,1,0.3209883,-0.10851298646792805,3.7243474,-0.3214800168975513,-0.2907493439655484,-0.2522103456490323,-0.14761996354129847,-0.0774453918707474,0.08991014764300258,1,-0.10994062428750945,FALSE,0.11359766222812565,0,1,0
TUN,TN,Tunisia,Donor pool,1,2009,2009-2016,1,84,79,83,78,66,12,0.8461538461538461,0,1,0.5242397,-0.10849421895698169,3.7076900000000004,-0.35529614056059994,-0.2554066457961962,-0.2573517832078853,-0.1475500926933768,-0.0774453918707474,-0.023142707117680576,1,-0.05717028800157821,FALSE,-0.056837929174855195,0,1,0
TUN,TN,Tunisia,Donor pool,1,2010,2009-2016,1,88,84,87,83,79,4,0.9518072289156626,0,1,0.12848549999999992,-0.10860440700311254,3.5120312,-0.34761976225744956,-0.2695782227692552,-0.2511285990552388,-0.14750211070236963,-0.0774453918707474,0.02462516819497043,1,-0.14995573309338417,FALSE,0.12769878566284423,0,1,0
TUN,TN,Tunisia,Donor pool,1,2011,2009-2016,1,99,95,96,93,71,22,0.7634408602150538,0,1,0.24193029999999993,-0.10923248044193498,3.0001007,-0.35106313676851375,-0.18931015192643535,-0.24734402692261412,-0.1475160789573788,-0.0774453918707474,-0.04901320931339642,0,-0.28415898763882114,FALSE,-0.10935344881192846,0,1,0
TUN,TN,Tunisia,Donor pool,1,2012,2009-2016,1,92,92,90,90,75,15,0.8333333333333334,0,1,0.12442390000000003,-0.1087122195587021,3.2875018000000003,-0.30007189052655847,-0.21256726184904798,-0.25096971807979174,-0.1474249304253094,-0.0774453918707474,-0.13992350994813893,0,-0.32906258603035343,FALSE,-0.2570890076234794,0,0,0
TUN,TN,Tunisia,Donor pool,1,2013,2009-2016,1,61,60,61,60,51,9,0.85,0,1,0.27011490000000005,-0.10890703749975121,3.4299237,-0.28886855614667406,-0.22569614673533178,-0.24883845071670968,-0.14738780660853837,-0.0774453918707474,-0.2300599563201935,0,-0.3585098725522337,FALSE,-0.2235053505151157,0,0,0
TUN,TN,Tunisia,Donor pool,1,2014,2009-2016,1,80,79,78,77,64,13,0.8311688311688312,0,1,0.1681933,-0.10863406486308325,3.3258821,-0.3324182354652446,-0.1837552484057177,-0.2462176099470782,-0.1473446203522256,-0.0774453918707474,-0.33841026524198947,0,-0.39749579171864463,FALSE,0.022295113662173977,0,0,0
TUN,TN,Tunisia,Donor pool,1,2015,2009-2016,1,78,78,77,77,60,17,0.7792207792207793,0,1,0.4071519,-0.10968702758948726,3.1940090999999997,-0.3181748350593032,-0.17636588072779538,-0.2592660894169562,-0.1471885051408069,-0.0774453918707474,-0.3498765755098974,0,-0.385358869845486,FALSE,-0.21192943526159244,0,0,0
TUN,TN,Tunisia,Donor pool,1,2016,2009-2016,1,114,110,113,109,71,38,0.6513761467889908,0,1,0.25936230000000005,-0.10978949741442777,3.2410362,-0.3370136460233744,-0.20997740336189993,-0.26417785569687935,-0.14707825253096207,-0.0774453918707474,-0.46267873283667726,0,-0.3655558611768485,FALSE,-0.2740119615089642,0,0,0
TUR,TR,Turkey,Donor pool,1,1997,1997-2008,0,88,85,82,79,51,28,0.6455696202531646,0,1,1.8411745000000002,-0.019043892593087634,2.3748605,-0.1864767841670054,-0.318339285342532,-0.253905168675363,-0.14825890129544647,0.12093361518306694,0.3334433870833736,0,0.04236135551167739,FALSE,-0.7091696202844547,1,0,0
TUR,TR,Turkey,Donor pool,1,1998,1997-2008,0,84,82,78,76,45,31,0.5921052631578947,0,1,1.0474799,-0.01784562304558253,2.1914222000000003,-0.18371495516035038,-0.3344178424873886,-0.24997763940222434,-0.14819451567381875,0.12093361518306694,0.34891226002236764,0,0.14298340343422772,FALSE,-0.6851117878820553,1,0,0
TUR,TR,Turkey,Donor pool,1,1999,1997-2008,0,94,86,89,81,50,31,0.6172839506172839,0,1,1.3163086,-0.018964113887437503,2.0314678,-0.1798041290233281,-0.3329324042772703,-0.26047593043990713,-0.1481010306874076,0.12093361518306694,0.3230741045262555,1,0.06591210925997265,FALSE,-1.0295071730775056,1,0,0
TUR,TR,Turkey,Donor pool,1,2000,1997-2008,0,77,74,76,73,46,27,0.6301369863013698,0,1,1.4206922,-0.013111125504777174,1.9794254000000002,-0.18069644842773794,-0.2999257385103419,-0.25384629296433814,-0.14797893281002011,0.12093361518306694,0.2928566739867569,1,-0.1009809382194825,FALSE,-0.5577918793299,1,0,0
TUR,TR,Turkey,Donor pool,1,2001,1997-2008,0,85,78,83,77,50,27,0.6493506493506493,0,1,1.2389601,-0.019205206929455796,1.9868752,-0.2198235156723538,-0.26991875243498414,-0.2875570262087139,-0.14762383970741946,0.12093361518306694,0.21447578594124275,1,0.20172985459615647,FALSE,-0.8435108576493975,1,0,0
TUR,TR,Turkey,Donor pool,1,2002,1997-2008,0,105,104,101,100,56,44,0.56,0,1,1.2881304,-0.01704770095006029,1.9634732,-0.21911047893346705,-0.2631729861191877,-0.2717218519135471,-0.14745726259830053,0.12093361518306694,0.20105048612906112,0,0.0777196749086498,FALSE,-0.8150148799179154,1,0,0
TUR,TR,Turkey,Donor pool,1,2003,1997-2008,0,91,89,89,87,56,31,0.6436781609195402,0,1,1.5660124,-0.01578911509544539,2.2896808,-0.2518044617972719,-0.22995902987863917,-0.24061486553545064,-0.14746101315348362,0.12093361518306694,0.2554083673696266,0,-0.03319727259798919,FALSE,-0.48865469047154847,1,0,0
TUR,TR,Turkey,Donor pool,1,2004,1997-2008,0,90,86,88,85,55,30,0.6470588235294118,0,1,1.3961635000000001,-0.01602483050177461,2.2500035,-0.2647173361663171,-0.26012462387575647,-0.20153187065434708,-0.1475055782699231,0.12093361518306694,0.24668477281695086,0,-0.09084228669973783,FALSE,-0.18977832089928548,1,0,0
TUR,TR,Turkey,Donor pool,1,2005,1997-2008,0,99,94,97,92,58,34,0.6304347826086957,0,1,1.3870567,-0.00931736035297959,2.2323437,-0.2733057355414196,-0.2652031449885767,-0.16179414288465613,-0.1475540506630011,0.12093361518306694,0.11054210833400104,0,-0.12752214325244,FALSE,0.10237445222372167,1,0,0
TUR,TR,Turkey,Donor pool,1,2006,1997-2008,0,111,107,108,105,67,38,0.638095238095238,0,1,1.4064283,-0.002561864468750336,2.2582908,-0.26898259524603374,-0.2604324598763789,-0.1424511843983569,-0.14750385348319792,0.12093361518306694,0.09202946583548273,0,-0.20681519150134664,FALSE,0.10787569065168892,1,0,0
TUR,TR,Turkey,Donor pool,1,2007,1997-2008,0,94,88,93,87,62,25,0.7126436781609196,0,1,1.1563201,-0.008083492600345046,2.2164419,-0.3127896040492297,-0.22735640519121963,-0.0902364033419953,-0.14757809471401553,0.12093361518306694,0.021528418905632646,0,-0.19328574403776494,FALSE,3.7166666317110146e-4,1,0,0
TUR,TR,Turkey,Donor pool,1,2008,1997-2008,0,99,91,97,89,61,28,0.6853932584269663,0,1,1.1077223,-0.008983139978180303,2.2956368,-0.3252697845723979,-0.18818906076934877,-0.05654517189997211,-0.14757892819743793,0.12093361518306694,0.005790715576011835,0,-0.17342926795758926,FALSE,-0.06143249965109294,1,0,0
TUR,TR,Turkey,Donor pool,1,2009,2009-2016,1,84,79,83,78,53,25,0.6794871794871795,0,1,1.1122559,-0.010142315444737055,2.0711944,-0.3139657210194556,-0.16431287154017374,-0.11051280332499282,-0.14743198763192525,0.12093361518306694,-0.10626657958351104,0,0.004422003538287399,FALSE,-0.3634569511259926,1,0,0
TUR,TR,Turkey,Donor pool,1,2010,2009-2016,1,88,86,87,85,61,24,0.7176470588235294,0,1,1.3070169,-0.006827448798983473,2.0765288,-0.3072440098462025,-0.008684240028706517,-0.06284673191686836,-0.14745985187332297,0.12093361518306694,-0.06139345057702831,0,-0.21181554223695173,FALSE,-0.07124548243020817,1,0,0
TUR,TR,Turkey,Donor pool,1,2011,2009-2016,1,99,91,96,90,60,30,0.6666666666666666,0,1,1.2884045,0.0019864621714749636,1.9536265,-0.3054507389381754,-0.06871456025127667,-0.04302073695013359,-0.1473580585319851,0.12093361518306694,-0.1430118902889058,0,-0.379461257019871,FALSE,0.10347933132458441,1,0,0
TUR,TR,Turkey,Donor pool,1,2012,2009-2016,1,92,91,90,89,57,32,0.6404494382022472,0,1,1.2762433,0.015033906563820032,2.1356824000000003,-0.2963362203672641,-0.057760109392194794,-0.031174380439519964,-0.14728646473335813,0.12093361518306694,-0.24450976439382416,0,-0.19748704971333472,FALSE,0.14124605224112094,1,0,0
TUR,TR,Turkey,Donor pool,1,2013,2009-2016,1,61,59,61,59,38,21,0.6440677966101694,0,1,0.9493883999999999,0.0242942169673439,2.2104204,-0.2824828336113152,0.04318448569032768,-0.00593740777396142,-0.14722272495492816,0.12093361518306694,-0.3426373818016731,0,-0.21906673429919207,FALSE,0.1848889316220306,1,0,0
